City,Date,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions
Sandy,20200706,2,1,2,100.00%,1,0:00:00,0
Snyderville,20200706,2,2,2,50.00%,1.5,0:00:05,0
Phoenix,20200706,1,1,1,0.00%,4,0:00:48,0
Cypress,20200706,1,1,1,0.00%,3,0:00:32,0
Sacramento,20200706,1,1,1,0.00%,4,0:00:16,0
San Diego,20200706,1,0,2,0.00%,2,0:00:04,0
Solana Beach,20200706,1,1,1,0.00%,12,0:05:07,1
Blackstone,20200706,1,0,1,0.00%,2,0:00:03,0
Richardson,20200706,1,1,1,0.00%,8,0:02:35,0
Farmington,20200706,1,1,1,100.00%,1,0:00:00,0
Orem,20200706,1,1,1,0.00%,6,0:00:58,0
Park City,20200706,1,1,1,0.00%,2,0:00:19,0
Riverton,20200706,1,0,1,0.00%,7,0:01:07,0
Millcreek,20200706,1,1,1,0.00%,2,0:00:14,0
Saratoga Springs,20200706,1,1,1,0.00%,3,0:03:19,0
(not set),20200706,1,0,1,0.00%,3,0:00:48,0
Los Angeles,20200707,5,4,5,100.00%,1,0:00:00,0
Midway,20200707,4,2,4,0.00%,3.5,0:03:36,0
Park City,20200707,4,4,5,20.00%,4.6,0:01:04,0
Salt Lake City,20200707,4,4,4,50.00%,3,0:00:31,0
Boise,20200707,2,2,2,50.00%,2.5,0:00:52,0
Heber City,20200707,2,2,2,50.00%,4.5,0:02:02,0
Suzhou,20200707,1,1,1,100.00%,1,0:00:00,0
Kajang,20200707,1,1,1,100.00%,1,0:00:00,0
Chandler,20200707,1,1,1,0.00%,4,0:00:20,0
Phoenix,20200707,1,1,1,0.00%,3,0:00:10,0
San Francisco,20200707,1,1,1,0.00%,2,0:00:35,0
Sonoma,20200707,1,1,1,0.00%,6,0:10:52,0
Denver,20200707,1,1,1,0.00%,8,0:02:04,0
Cedar Rapids,20200707,1,1,1,100.00%,1,0:00:00,0
Meridian,20200707,1,0,1,100.00%,1,0:00:00,0
Woodstock,20200707,1,1,1,0.00%,21,0:02:03,0
Tecumseh,20200707,1,1,1,100.00%,1,0:00:00,0
New York,20200707,1,1,1,0.00%,4,0:02:55,0
West Linn,20200707,1,1,1,0.00%,2,0:00:15,0
Johns Island,20200707,1,1,1,0.00%,3,0:00:26,0
Dallas,20200707,1,1,1,0.00%,2,0:00:20,0
Richardson,20200707,1,0,1,100.00%,1,0:00:00,0
Draper,20200707,1,1,1,0.00%,8,0:04:29,0
Midvale,20200707,1,1,1,0.00%,7,0:09:48,0
South Jordan,20200707,1,0,1,100.00%,1,0:00:00,0
Syracuse,20200707,1,1,1,0.00%,2,0:00:04,0
West Jordan,20200707,1,0,1,100.00%,1,0:00:00,0
South Salt Lake,20200707,1,1,1,100.00%,1,0:00:00,0
Taylorsville,20200707,1,1,1,0.00%,10,0:04:19,0
(not set),20200707,1,1,1,100.00%,1,0:00:00,0
Park City,20200708,4,1,4,25.00%,3,0:02:27,1
Salt Lake City,20200708,4,2,6,0.00%,5,0:05:28,0
Draper,20200708,3,1,3,66.67%,1.67,0:00:07,0
Lehi,20200708,3,1,3,66.67%,2,0:00:13,0
Provo,20200708,3,3,3,33.33%,2.67,0:01:15,0
Honolulu,20200708,2,2,2,50.00%,2.5,0:00:12,0
Boise,20200708,2,2,3,33.33%,2.33,0:00:16,0
Cottonwood Heights,20200708,2,2,2,100.00%,1,0:00:00,0
(not set),20200708,1,0,1,100.00%,1,0:00:00,0
Beijing,20200708,1,1,1,100.00%,1,0:00:00,0
Kolkata,20200708,1,1,1,100.00%,1,0:00:00,0
Chandler,20200708,1,1,1,100.00%,1,0:00:00,0
Irvine,20200708,1,1,1,0.00%,7,0:03:04,0
Lake Forest,20200708,1,1,1,0.00%,3,0:10:37,0
Los Angeles,20200708,1,1,1,0.00%,7,0:03:17,0
Orange,20200708,1,1,1,0.00%,3,0:00:44,0
Sacramento,20200708,1,1,1,0.00%,5,0:00:58,0
San Diego,20200708,1,1,1,0.00%,2,0:00:16,0
Temecula,20200708,1,1,1,0.00%,3,0:00:21,0
Nampa,20200708,1,1,1,100.00%,1,0:00:00,0
Rexburg,20200708,1,1,1,100.00%,1,0:00:00,0
Chicago,20200708,1,1,1,100.00%,1,0:00:00,0
Rockford,20200708,1,0,1,0.00%,8,0:02:07,0
Las Vegas,20200708,1,1,1,0.00%,3,0:01:09,0
Dallas,20200708,1,1,1,0.00%,5,0:01:27,0
Bountiful,20200708,1,0,1,100.00%,1,0:00:00,0
Heber City,20200708,1,1,1,0.00%,11,0:02:07,0
Logan,20200708,1,1,2,0.00%,3.5,0:07:44,0
Sandy,20200708,1,1,1,0.00%,2,0:00:04,0
South Jordan,20200708,1,0,1,100.00%,1,0:00:00,0
Spanish Fork,20200708,1,0,1,0.00%,5,0:24:55,0
St. George,20200708,1,1,1,0.00%,7,0:01:07,0
Syracuse,20200708,1,1,2,50.00%,3,0:00:48,0
Salt Lake City,20200709,8,8,10,60.00%,1.8,0:00:15,0
Denver,20200709,3,3,4,50.00%,2.25,0:00:24,0
Midway,20200709,3,3,3,0.00%,2.33,0:00:18,0
Holladay,20200709,3,1,3,33.33%,3,0:00:16,0
Los Angeles,20200709,2,1,4,25.00%,2.75,0:00:14,0
Heber City,20200709,2,2,2,0.00%,2.5,0:00:27,0
Provo,20200709,2,2,2,0.00%,3,0:00:11,0
Snyderville,20200709,2,2,3,66.67%,2,0:00:38,0
(not set),20200709,1,1,1,100.00%,1,0:00:00,0
Kuala Lumpur,20200709,1,1,1,100.00%,1,0:00:00,0
Chandler,20200709,1,0,1,0.00%,2,0:00:02,0
Phoenix,20200709,1,1,1,0.00%,2,0:00:01,0
Calabasas,20200709,1,1,1,0.00%,4,0:01:01,0
Concord,20200709,1,1,1,0.00%,2,0:00:54,0
Garden Grove,20200709,1,1,1,0.00%,3,0:00:31,0
Boise,20200709,1,1,1,0.00%,9,0:02:56,0
Eagle,20200709,1,1,1,100.00%,1,0:00:00,0
Evanston,20200709,1,1,1,0.00%,2,0:00:10,0
Corolla,20200709,1,1,1,0.00%,3,0:00:16,0
Las Vegas,20200709,1,1,1,0.00%,3,0:06:59,0
Oklahoma City,20200709,1,1,1,0.00%,3,0:00:34,0
Boardman,20200709,1,1,1,100.00%,1,0:00:00,0
American Fork,20200709,1,0,1,100.00%,1,0:00:00,0
Bountiful,20200709,1,1,1,0.00%,2,0:00:03,0
Draper,20200709,1,0,1,100.00%,1,0:00:00,0
Layton,20200709,1,1,1,0.00%,5,0:02:00,0
Lehi,20200709,1,1,1,0.00%,2,0:00:13,0
Orem,20200709,1,1,1,0.00%,2,0:00:38,0
Park City,20200709,1,0,1,0.00%,7,0:04:42,1
Payson,20200709,1,0,1,100.00%,1,0:00:00,0
Spanish Fork,20200709,1,1,1,0.00%,7,0:04:41,0
Commerce,20200709,1,0,1,100.00%,1,0:00:00,0
Cottonwood Heights,20200709,1,1,1,100.00%,1,0:00:00,0
Highland,20200709,1,1,1,0.00%,3,0:00:41,0
South Salt Lake,20200709,1,1,2,0.00%,2.5,0:05:42,0
West Valley City,20200709,1,1,1,100.00%,1,0:00:00,0
(not set),20200709,1,1,1,0.00%,3,0:00:15,0
(not set),20200709,1,1,1,100.00%,1,0:00:00,0
Midway,20200710,7,7,12,25.00%,3.58,0:01:55,0
Los Angeles,20200710,6,4,7,28.57%,2.71,0:00:24,0
Salt Lake City,20200710,5,4,6,50.00%,4.33,0:00:55,0
Heber City,20200710,4,4,4,25.00%,3.75,0:04:23,1
Spanish Fork,20200710,2,2,2,50.00%,1.5,0:04:08,0
San Francisco,20200710,1,1,1,100.00%,1,0:00:00,0
Providence,20200710,1,1,1,100.00%,1,0:00:00,0
Sandy,20200710,1,1,4,25.00%,5.5,0:05:23,0
South Jordan,20200710,1,1,3,33.33%,1.67,0:00:07,0
West Jordan,20200710,1,0,1,100.00%,1,0:00:00,0
Murray,20200710,1,1,1,100.00%,1,0:00:00,0
(not set),20200710,1,1,1,0.00%,3,0:04:40,0
(not set),20200710,1,1,1,0.00%,3,0:00:37,0
Salt Lake City,20200711,11,9,14,21.43%,2.5,0:02:22,0
Los Angeles,20200711,5,4,9,11.11%,4.67,0:03:48,0
Midway,20200711,5,5,5,20.00%,2.8,0:04:12,0
Spanish Fork,20200711,5,3,8,25.00%,3.25,0:06:26,0
Provo,20200711,3,1,4,25.00%,3,0:00:30,0
(not set),20200711,2,2,4,0.00%,5,0:08:53,1
San Francisco,20200711,2,2,2,100.00%,1,0:00:00,0
Cottonwood Heights,20200711,2,2,2,0.00%,5.5,0:00:38,0
Snyderville,20200711,2,2,2,50.00%,5.5,0:01:32,0
(not set),20200711,2,2,2,50.00%,2,0:00:50,0
Garden Grove,20200711,1,0,1,100.00%,1,0:00:00,0
Huntington Beach,20200711,1,0,2,100.00%,1,0:00:00,0
Denver,20200711,1,1,1,0.00%,6,0:02:31,0
Boise,20200711,1,0,1,0.00%,5,0:01:46,0
American Fork,20200711,1,1,1,100.00%,1,0:00:00,0
Bountiful,20200711,1,1,1,100.00%,1,0:00:00,0
Centerville,20200711,1,1,1,100.00%,1,0:00:00,0
Heber City,20200711,1,0,1,0.00%,2,0:00:04,0
Kaysville,20200711,1,1,2,0.00%,3,0:00:37,0
Orem,20200711,1,1,1,0.00%,2,0:00:02,0
Park City,20200711,1,1,1,0.00%,4,0:00:39,0
Roosevelt,20200711,1,1,1,100.00%,1,0:00:00,0
Sandy,20200711,1,1,1,0.00%,3,0:01:27,0
South Jordan,20200711,1,0,1,0.00%,22,0:08:11,1
West Jordan,20200711,1,1,1,100.00%,1,0:00:00,0
Rock Springs,20200711,1,1,1,0.00%,5,0:00:56,0
Homewood,20200711,1,0,1,0.00%,2,0:00:52,0
Millcreek,20200711,1,1,1,0.00%,2,0:00:05,0
Murray,20200711,1,1,1,0.00%,7,0:03:30,0
South Weber,20200711,1,1,1,0.00%,3,0:01:03,0
Los Angeles,20200712,7,5,7,28.57%,2,0:00:40,0
Salt Lake City,20200712,6,4,8,25.00%,2.88,0:01:19,0
Draper,20200712,2,2,2,50.00%,2.5,0:00:19,0
Heber City,20200712,2,2,2,50.00%,2,0:00:11,0
Orem,20200712,2,2,2,0.00%,4,0:01:12,0
Sandy,20200712,2,2,3,33.33%,2,0:04:59,0
Aalborg,20200712,1,1,1,100.00%,1,0:00:00,0
Lake Havasu City,20200712,1,1,1,0.00%,3,0:01:42,0
San Francisco,20200712,1,1,1,0.00%,5,0:01:22,0
Boca Raton,20200712,1,1,1,0.00%,5,0:03:46,0
Rome,20200712,1,1,2,0.00%,4,0:00:33,0
Boise,20200712,1,1,2,0.00%,2.5,0:00:20,0
Burns,20200712,1,1,2,0.00%,4,0:01:27,0
San Antonio,20200712,1,1,2,50.00%,1.5,0:00:20,0
Kamas,20200712,1,1,1,100.00%,1,0:00:00,0
Magna,20200712,1,1,1,0.00%,2,0:00:06,0
Midway,20200712,1,1,1,0.00%,3,0:00:27,0
North Salt Lake,20200712,1,1,1,0.00%,4,0:01:31,0
Ogden,20200712,1,1,1,0.00%,3,0:01:16,0
Provo,20200712,1,1,1,0.00%,2,0:00:10,0
Spanish Fork,20200712,1,0,1,100.00%,1,0:00:00,0
Springville,20200712,1,1,2,50.00%,1.5,0:00:05,0
Herriman,20200712,1,0,1,0.00%,2,0:00:07,0
Holladay,20200712,1,1,1,0.00%,2,0:03:47,0
Watauga,20200712,1,1,1,0.00%,3,0:00:48,0
West Valley City,20200712,1,1,1,100.00%,1,0:00:00,0
Salt Lake City,20200713,10,9,20,25.00%,3.2,0:01:06,0
(not set),20200713,3,2,3,100.00%,1,0:00:00,0
Heber City,20200713,2,2,2,50.00%,4,0:00:39,0
Layton,20200713,2,2,2,50.00%,2,0:00:06,0
Logan,20200713,2,1,2,0.00%,4.5,0:03:39,0
Provo,20200713,2,1,2,0.00%,17.5,0:11:36,0
Ashburn,20200713,2,2,2,100.00%,1,0:00:00,0
West Valley City,20200713,2,2,2,50.00%,2,0:00:07,0
Tampa,20200713,1,1,1,100.00%,1,0:00:00,0
Chicago,20200713,1,1,1,0.00%,2,0:01:07,0
Dedham,20200713,1,1,1,0.00%,5,0:00:15,0
St. Louis,20200713,1,1,1,0.00%,4,0:01:23,0
San Angelo,20200713,1,1,1,100.00%,1,0:00:00,0
Alpine,20200713,1,1,1,0.00%,3,0:00:07,0
Draper,20200713,1,1,1,100.00%,1,0:00:00,0
Park City,20200713,1,1,2,0.00%,4,0:03:17,0
Spanish Fork,20200713,1,0,1,0.00%,3,0:00:07,0
West Jordan,20200713,1,1,1,0.00%,3,0:03:48,0
Bluffdale,20200713,1,1,1,0.00%,6,0:02:33,0
Snyderville,20200713,1,1,1,0.00%,5,0:00:30,0
Park City,20200714,5,5,7,57.14%,2.43,0:01:22,0
Provo,20200714,3,1,4,50.00%,3,0:00:32,1
West Jordan,20200714,3,3,3,0.00%,2.33,0:00:47,0
Los Angeles,20200714,2,2,2,50.00%,2,0:00:14,0
Denver,20200714,2,2,2,50.00%,2.5,0:00:59,0
Boston,20200714,2,1,2,0.00%,3,0:00:14,0
Bountiful,20200714,2,2,2,50.00%,1.5,0:00:03,0
Layton,20200714,2,2,4,0.00%,4.75,0:06:56,0
Snyderville,20200714,2,1,2,50.00%,1,0:00:03,0
(not set),20200714,1,0,1,100.00%,1,0:00:00,0
Abu Dhabi,20200714,1,1,1,100.00%,1,0:00:00,0
Kuala Lumpur,20200714,1,1,1,100.00%,1,0:00:00,0
San Francisco,20200714,1,1,1,100.00%,1,0:00:00,0
Boise,20200714,1,0,1,0.00%,2,0:00:04,0
Meridian,20200714,1,1,1,100.00%,1,0:00:00,0
Chicago,20200714,1,1,1,100.00%,1,0:00:00,0
St. Louis,20200714,1,0,1,0.00%,6,0:19:26,0
Tulsa,20200714,1,1,2,0.00%,3.5,0:02:54,0
Portland,20200714,1,0,1,0.00%,2,0:03:11,0
Johns Island,20200714,1,0,1,100.00%,1,0:00:00,0
Simpsonville,20200714,1,1,1,0.00%,2,0:00:19,0
Dallas,20200714,1,1,1,100.00%,1,0:00:00,0
Heber City,20200714,1,1,1,0.00%,4,0:00:43,0
Lehi,20200714,1,1,1,0.00%,3,0:00:31,0
Lindon,20200714,1,1,1,0.00%,14,0:01:31,0
Logan,20200714,1,0,2,0.00%,5.5,0:02:10,0
Midway,20200714,1,0,1,0.00%,2,0:00:06,0
Nephi,20200714,1,0,1,100.00%,1,0:00:00,0
Riverton,20200714,1,1,1,0.00%,8,0:16:37,0
Salt Lake City,20200714,1,0,1,100.00%,1,0:00:00,0
St. George,20200714,1,1,1,100.00%,1,0:00:00,0
Everett,20200714,1,1,1,0.00%,10,0:03:07,0
Herriman,20200714,1,1,1,0.00%,8,0:00:56,0
North Syracuse,20200714,1,1,1,0.00%,3,0:00:22,0
Wellington,20200714,1,1,1,100.00%,1,0:00:00,0
West Haven,20200714,1,1,1,0.00%,4,0:00:46,0
West Valley City,20200714,1,1,1,0.00%,2,0:00:04,0
Salt Lake City,20200715,5,3,5,20.00%,4,0:01:21,1
(not set),20200715,4,4,4,25.00%,1.75,0:00:07,0
Los Angeles,20200715,3,3,4,25.00%,2.75,0:02:13,0
South Jordan,20200715,3,3,3,33.33%,3.67,0:01:22,0
Midway,20200715,2,1,2,0.00%,2,0:00:22,0
Riverton,20200715,2,2,2,0.00%,4,0:00:18,0
West Jordan,20200715,2,2,4,50.00%,3.25,0:00:32,0
Snyderville,20200715,2,1,2,50.00%,2.5,0:00:13,0
Amsterdam,20200715,1,1,1,0.00%,3,0:00:29,0
Mesa,20200715,1,1,1,100.00%,1,0:00:00,0
Phoenix,20200715,1,1,1,0.00%,16,0:07:01,0
Rancho Santa Fe,20200715,1,1,1,0.00%,3,0:00:10,0
Denver,20200715,1,1,2,0.00%,5.5,0:02:49,0
Greeley,20200715,1,1,1,0.00%,2,0:00:25,0
Boise,20200715,1,0,1,100.00%,1,0:00:00,0
Las Vegas,20200715,1,1,1,0.00%,7,0:03:53,0
Tulsa,20200715,1,0,1,100.00%,1,0:00:00,0
Johns Island,20200715,1,0,1,100.00%,1,0:00:00,0
Brigham City,20200715,1,1,1,0.00%,2,0:00:08,0
Kamas,20200715,1,1,1,0.00%,34,0:18:57,2
Layton,20200715,1,0,1,0.00%,14,0:06:14,0
Lehi,20200715,1,0,1,0.00%,4,0:00:31,0
Provo,20200715,1,1,1,100.00%,1,0:00:00,0
Sandy,20200715,1,1,2,50.00%,1.5,0:00:02,0
Spanish Fork,20200715,1,1,1,0.00%,12,0:01:42,0
Springville,20200715,1,1,1,0.00%,4,0:01:37,0
St. George,20200715,1,1,1,100.00%,1,0:00:00,0
Syracuse,20200715,1,1,1,0.00%,3,0:00:16,0
Vancouver,20200715,1,0,1,0.00%,3,0:00:57,0
Fulshear,20200715,1,1,1,0.00%,2,0:20:11,0
Herriman,20200715,1,0,1,0.00%,4,0:00:25,0
Holladay,20200715,1,1,1,0.00%,6,0:02:50,0
Hopkinton,20200715,1,1,1,0.00%,4,0:01:13,0
Murray,20200715,1,1,1,100.00%,1,0:00:00,0
North Ogden,20200715,1,1,1,0.00%,3,0:00:44,0
Saratoga Springs,20200715,1,1,1,0.00%,4,0:01:31,0
(not set),20200715,1,1,2,0.00%,5,0:01:24,0
Salt Lake City,20200716,8,6,8,50.00%,2,0:00:19,0
Heber City,20200716,4,2,6,33.33%,5.17,0:01:32,0
Midway,20200716,4,2,5,20.00%,4.4,0:00:27,0
(not set),20200716,2,2,2,50.00%,3,0:00:53,0
Kamas,20200716,2,2,2,0.00%,4.5,0:05:10,0
Lehi,20200716,2,2,2,0.00%,2.5,0:00:35,0
South Jordan,20200716,2,2,2,0.00%,4,0:00:44,0
Seattle,20200716,2,2,3,33.33%,3.33,0:02:02,0
Eagle Mountain,20200716,2,2,3,0.00%,4.67,0:02:09,0
Pickering,20200716,1,1,1,0.00%,3,0:00:11,0
Hangzhou,20200716,1,1,1,100.00%,1,0:00:00,0
Chandler,20200716,1,1,1,100.00%,1,0:00:00,0
Aliso Viejo,20200716,1,1,1,0.00%,7,0:04:34,0
Long Beach,20200716,1,1,1,100.00%,1,0:00:00,0
Denver,20200716,1,1,1,100.00%,1,0:00:00,0
Boise,20200716,1,0,1,100.00%,1,0:00:00,0
Meridian,20200716,1,1,1,100.00%,1,0:00:00,0
Belleville,20200716,1,1,1,100.00%,1,0:00:00,0
Kansas City,20200716,1,0,1,100.00%,1,0:00:00,0
Las Vegas,20200716,1,1,1,100.00%,1,0:00:00,0
Jenks,20200716,1,1,1,100.00%,1,0:00:00,0
Cedar Park,20200716,1,1,1,0.00%,4,0:00:32,0
Draper,20200716,1,1,1,100.00%,1,0:00:00,0
Kaysville,20200716,1,1,1,0.00%,3,0:01:33,0
St. George,20200716,1,1,1,0.00%,4,0:00:58,0
Herriman,20200716,1,1,1,0.00%,4,0:00:30,0
Kearns,20200716,1,1,1,0.00%,17,0:03:32,0
West Valley City,20200716,1,1,1,0.00%,3,0:00:16,0
Tijuana,20200716,1,1,1,0.00%,5,0:02:30,0
(not set),20200716,1,1,1,100.00%,1,0:00:00,0
(not set),20200716,1,1,1,0.00%,2,0:00:13,0
Midway,20200717,5,5,5,40.00%,2.2,0:00:13,0
Snyderville,20200717,4,4,4,25.00%,4.25,0:02:19,1
Los Angeles,20200717,3,2,4,50.00%,1.75,0:00:13,0
Phoenix,20200717,2,1,3,0.00%,8.67,0:06:53,0
Lehi,20200717,2,2,2,50.00%,1.5,0:00:04,0
Salt Lake City,20200717,2,2,4,50.00%,2,0:00:21,0
South Jordan,20200717,2,2,3,33.33%,2.67,0:02:29,0
(not set),20200717,1,1,1,0.00%,3,0:01:23,0
Heerhugowaard,20200717,1,1,1,0.00%,4,0:01:03,0
Fayetteville,20200717,1,1,1,100.00%,1,0:00:00,0
Nampa,20200717,1,1,1,100.00%,1,0:00:00,0
Dedham,20200717,1,1,1,0.00%,4,0:00:08,0
Kansas City,20200717,1,0,1,100.00%,1,0:00:00,0
Oklahoma City,20200717,1,0,1,100.00%,1,0:00:00,0
Tulsa,20200717,1,0,1,0.00%,4,0:00:45,0
Draper,20200717,1,1,1,100.00%,1,0:00:00,0
Kamas,20200717,1,1,1,0.00%,2,0:00:06,0
Layton,20200717,1,0,2,50.00%,2.5,0:00:06,0
Orem,20200717,1,1,1,0.00%,3,0:01:37,0
Pleasant Grove,20200717,1,0,1,100.00%,1,0:00:00,0
Provo,20200717,1,1,1,0.00%,4,0:03:23,0
Spanish Fork,20200717,1,1,1,0.00%,4,0:00:31,0
West Jordan,20200717,1,1,1,0.00%,2,0:00:05,0
Seattle,20200717,1,1,1,0.00%,2,0:00:08,0
Kearns,20200717,1,0,1,100.00%,1,0:00:00,0
(not set),20200717,1,1,1,0.00%,4,0:00:20,0
(not set),20200717,1,1,1,100.00%,1,0:00:00,0
Salt Lake City,20200718,9,9,9,22.22%,3.78,0:00:57,0
Midway,20200718,7,6,11,9.09%,4.55,0:03:03,0
Las Vegas,20200718,4,4,4,0.00%,4.25,0:03:22,0
Los Angeles,20200718,3,2,5,20.00%,4.6,0:01:38,0
Heber City,20200718,3,3,3,0.00%,5,0:02:13,1
Orem,20200718,3,2,3,33.33%,2.67,0:01:42,0
Sandy,20200718,3,3,3,33.33%,2.33,0:00:19,0
Denver,20200718,2,2,3,33.33%,4,0:01:45,0
Dallas,20200718,2,1,5,20.00%,4.8,0:01:44,0
Kamas,20200718,2,2,2,100.00%,1,0:00:00,0
South Jordan,20200718,2,2,2,0.00%,3,0:00:25,0
Snyderville,20200718,2,2,2,0.00%,11,0:21:57,2
Chongqing,20200718,1,1,1,100.00%,1,0:00:00,0
Santa Ana,20200718,1,1,1,0.00%,11,0:06:17,0
East Meadow,20200718,1,1,1,0.00%,5,0:03:11,0
Hermiston,20200718,1,1,1,100.00%,1,0:00:00,0
Plano,20200718,1,1,1,0.00%,2,0:09:45,0
Draper,20200718,1,1,1,100.00%,1,0:00:00,0
Kaysville,20200718,1,1,1,0.00%,2,0:00:09,0
Lehi,20200718,1,1,1,0.00%,2,0:01:07,0
Magna,20200718,1,0,1,0.00%,3,0:00:26,0
Cottonwood Heights,20200718,1,1,1,0.00%,2,0:00:25,0
Highland,20200718,1,1,1,0.00%,3,0:00:22,0
West Valley City,20200718,1,1,1,0.00%,10,0:01:07,0
(not set),20200718,1,1,1,0.00%,3,0:00:37,0
Salt Lake City,20200719,11,9,12,58.33%,1.67,0:00:05,0
(not set),20200719,4,3,5,80.00%,4.4,0:00:06,0
Snyderville,20200719,4,3,4,50.00%,1.75,0:00:27,1
Los Angeles,20200719,3,3,3,0.00%,3,0:00:59,0
Draper,20200719,3,3,4,25.00%,4.25,0:01:35,0
Pleasant Grove,20200719,3,3,3,0.00%,4.67,0:09:49,1
Denver,20200719,2,2,2,50.00%,2.5,0:00:33,0
Layton,20200719,2,2,2,0.00%,6.5,0:00:57,0
Midway,20200719,2,2,2,0.00%,4.5,0:03:45,0
Ogden,20200719,2,2,2,0.00%,4,0:04:01,0
Park City,20200719,2,1,2,50.00%,1.5,0:00:03,0
Sandy,20200719,2,2,2,0.00%,2.5,0:00:56,0
South Jordan,20200719,2,2,2,0.00%,6.5,0:00:50,0
Castle Pines,20200719,2,2,2,50.00%,2,0:00:09,0
West Valley City,20200719,2,1,3,0.00%,4.67,0:00:58,0
Sacramento,20200719,1,1,1,0.00%,2,0:00:22,0
San Francisco,20200719,1,1,1,100.00%,1,0:00:00,0
Wheat Ridge,20200719,1,1,1,0.00%,4,0:00:31,0
Nampa,20200719,1,1,1,0.00%,4,0:01:42,0
Clifton,20200719,1,1,1,100.00%,1,0:00:00,0
Las Vegas,20200719,1,1,1,100.00%,1,0:00:00,0
Dallas,20200719,1,1,1,0.00%,5,0:00:56,0
Bountiful,20200719,1,1,1,0.00%,5,0:02:56,0
Lehi,20200719,1,1,1,0.00%,4,0:00:47,0
Rush Valley,20200719,1,1,2,50.00%,2,0:01:29,0
Washington,20200719,1,1,1,0.00%,4,0:01:05,0
Alexandria,20200719,1,1,1,100.00%,1,0:00:00,0
Taylorsville,20200719,1,1,1,0.00%,2,0:00:02,0
(not set),20200719,1,1,1,100.00%,1,0:00:00,0
Salt Lake City,20200720,9,6,12,41.67%,2.58,0:02:38,0
Midway,20200720,5,4,6,66.67%,4.67,0:04:18,0
Los Angeles,20200720,4,4,4,25.00%,2.75,0:00:30,0
(not set),20200720,3,3,3,66.67%,1.67,0:00:10,0
Holladay,20200720,3,3,3,33.33%,5,0:06:14,1
Billings,20200720,2,2,2,100.00%,1,0:00:00,0
Draper,20200720,2,2,2,50.00%,1.5,0:00:30,0
Ogden,20200720,2,1,2,50.00%,5,0:01:54,0
West Jordan,20200720,2,1,4,0.00%,5.25,0:02:24,0
Highland,20200720,2,2,4,25.00%,2.75,0:00:27,0
Snyderville,20200720,2,2,2,50.00%,2.5,0:00:45,0
Phoenix,20200720,1,1,1,0.00%,2,0:04:30,0
Queen Creek,20200720,1,1,1,100.00%,1,0:00:00,0
Santa Ana,20200720,1,1,1,0.00%,3,0:00:11,0
Aurora,20200720,1,0,1,100.00%,1,0:00:00,0
Colorado Springs,20200720,1,0,1,100.00%,1,0:00:00,0
Denver,20200720,1,1,2,50.00%,2,0:00:59,0
Somerville,20200720,1,1,1,0.00%,13,0:01:37,0
Johns Island,20200720,1,0,1,100.00%,1,0:00:00,0
Rockwall,20200720,1,1,1,100.00%,1,0:00:00,0
Heber City,20200720,1,1,1,0.00%,2,0:00:05,0
Lehi,20200720,1,1,1,0.00%,3,0:02:22,0
Park City,20200720,1,1,1,0.00%,7,0:00:48,0
Provo,20200720,1,1,1,0.00%,2,0:00:21,0
Everett,20200720,1,0,1,0.00%,8,0:00:39,0
Marysville,20200720,1,1,1,0.00%,3,0:03:13,0
Salt Lake City,20200721,9,8,10,30.00%,3.5,0:01:25,0
Lehi,20200721,5,3,6,50.00%,3.5,0:04:36,0
South Jordan,20200721,4,3,4,25.00%,2.75,0:00:44,0
Newport Beach,20200721,3,3,3,33.33%,4,0:03:40,0
Midway,20200721,3,1,4,50.00%,1.5,0:01:18,0
Provo,20200721,2,1,2,50.00%,3,0:00:19,0
Los Angeles,20200721,1,1,1,0.00%,2,0:07:41,0
Rancho Mirage,20200721,1,1,1,100.00%,1,0:00:00,0
Aurora,20200721,1,0,2,50.00%,2,0:00:19,0
West Des Moines,20200721,1,1,1,0.00%,15,0:08:07,0
Blackstone,20200721,1,0,1,0.00%,5,0:00:09,0
Highland Charter Township,20200721,1,1,1,0.00%,2,0:00:03,0
Austin,20200721,1,1,1,0.00%,6,0:04:11,1
American Fork,20200721,1,1,4,50.00%,2.75,0:00:29,0
Bountiful,20200721,1,1,2,50.00%,1.5,0:00:03,0
Heber City,20200721,1,1,1,0.00%,3,0:00:16,0
Midvale,20200721,1,1,1,0.00%,2,0:00:03,0
Orem,20200721,1,1,1,0.00%,2,0:00:21,0
Park City,20200721,1,1,1,0.00%,3,0:00:28,0
Everett,20200721,1,0,1,0.00%,5,0:02:07,1
Greenwood Village,20200721,1,1,2,0.00%,7,0:12:51,0
Highland,20200721,1,1,1,0.00%,7,0:01:48,0
Sandy Springs,20200721,1,1,1,0.00%,9,0:12:29,0
Saratoga Springs,20200721,1,1,1,0.00%,4,0:00:53,0
Snyderville,20200721,1,1,2,0.00%,8.5,0:19:02,1
(not set),20200721,1,1,1,0.00%,3,0:00:56,0
Los Angeles,20200722,6,5,7,14.29%,5.29,0:05:51,0
Snyderville,20200722,5,4,5,40.00%,2.4,0:00:11,0
American Fork,20200722,3,2,3,0.00%,2.67,0:02:12,0
Draper,20200722,3,3,3,33.33%,3.33,0:00:47,0
Orem,20200722,3,3,4,50.00%,4.25,0:02:29,1
San Diego,20200722,2,2,2,50.00%,3,0:00:35,0
