Browser,Device Category,Date,Sessions,Avg. Session Duration,Bounce Rate,Users,Pages / Session,Transactions
Safari,desktop,20200517,1,0:00:23,0.00%,1,2,0
Safari,tablet,20200517,1,0:01:32,0.00%,1,5,0
Chrome,desktop,20200518,11,0:00:20,63.64%,10,1.73,0
Edge,desktop,20200518,6,0:00:00,100.00%,6,1,0
Chrome,mobile,20200518,2,0:00:44,0.00%,2,3,0
Firefox,desktop,20200518,2,0:00:00,100.00%,2,1,0
Safari,desktop,20200518,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200518,1,0:03:17,0.00%,1,9,0
Safari (in-app),mobile,20200518,1,0:06:04,0.00%,1,4,0
Safari,mobile,20200519,5,0:00:00,100.00%,5,1,0
Chrome,desktop,20200519,2,0:00:23,0.00%,2,2,0
Edge,desktop,20200519,2,0:00:34,0.00%,2,4,0
Safari,desktop,20200519,2,0:03:29,0.00%,2,4.5,0
Firefox,desktop,20200519,1,0:00:00,100.00%,1,1,0
Internet Explorer,desktop,20200519,1,0:00:13,0.00%,1,2,0
Safari (in-app),mobile,20200519,1,0:00:51,0.00%,1,3,0
Chrome,desktop,20200520,8,0:01:52,37.50%,8,2.38,0
Safari,mobile,20200520,3,0:00:55,33.33%,2,2.67,0
Firefox,desktop,20200520,2,0:02:17,0.00%,2,3.5,0
Chrome,desktop,20200521,9,0:01:11,55.56%,9,2,0
Safari,mobile,20200521,7,0:01:34,28.57%,6,3,1
Chrome,mobile,20200521,1,0:01:29,0.00%,1,7,0
Chrome,desktop,20200522,5,0:00:40,0.00%,5,3,0
Edge,desktop,20200522,3,0:02:04,33.33%,3,4.33,1
Safari,desktop,20200522,3,0:00:28,33.33%,2,1.67,0
Safari,mobile,20200522,3,0:00:01,66.67%,3,1.33,0
Chrome,mobile,20200522,2,0:00:00,100.00%,2,1,0
Firefox,desktop,20200522,1,0:00:00,100.00%,1,1,0
Mozilla Compatible Agent,desktop,20200522,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200522,1,0:00:13,0.00%,1,2,0
Safari,mobile,20200523,8,0:08:16,37.50%,6,7.88,1
Chrome,desktop,20200523,5,0:00:13,20.00%,5,2.2,0
Chrome,mobile,20200523,1,0:01:20,0.00%,1,2,0
Samsung Internet,mobile,20200523,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200524,11,0:02:00,54.55%,8,3.09,0
Chrome,mobile,20200524,6,0:00:38,16.67%,5,3.17,0
Chrome,desktop,20200524,5,0:01:28,20.00%,5,2.6,0
Safari,desktop,20200524,2,0:01:26,0.00%,2,4,0
Edge,desktop,20200524,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200525,13,0:01:13,38.46%,10,2.23,1
Chrome,mobile,20200525,8,0:05:40,12.50%,5,8.62,0
Edge,desktop,20200525,2,0:00:00,100.00%,1,1,0
Firefox,desktop,20200525,2,0:06:38,0.00%,1,5.5,0
Chrome,desktop,20200525,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200525,1,0:04:40,0.00%,1,3,0
Safari,tablet,20200525,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200526,15,0:01:20,33.33%,13,3,0
Safari,mobile,20200526,4,0:01:41,25.00%,4,3,0
Safari,desktop,20200526,2,0:00:11,0.00%,2,2,0
Chrome,mobile,20200526,1,0:02:16,0.00%,1,3,0
Internet Explorer,desktop,20200526,1,0:03:26,0.00%,1,5,0
Chrome,desktop,20200527,9,0:03:44,0.00%,8,5.22,0
Safari,mobile,20200527,9,0:01:22,44.44%,9,3.22,0
Chrome,mobile,20200527,3,0:00:10,33.33%,3,2.33,0
Firefox,desktop,20200527,1,0:00:00,100.00%,1,1,0
Internet Explorer,desktop,20200527,1,0:00:08,0.00%,1,2,0
Safari,desktop,20200527,1,0:06:51,0.00%,1,9,0
Safari,tablet,20200527,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200528,6,0:01:49,50.00%,5,3.5,1
Chrome,desktop,20200528,5,0:01:04,0.00%,5,4.4,0
Safari,desktop,20200528,4,0:07:08,25.00%,4,1.75,0
Chrome,mobile,20200528,3,0:03:24,0.00%,2,9,0
Safari,mobile,20200529,6,0:01:03,16.67%,5,6.17,0
Chrome,desktop,20200529,5,0:06:34,40.00%,4,4.2,1
Edge,desktop,20200529,3,0:05:09,33.33%,2,5.67,0
Safari,desktop,20200529,1,0:01:35,0.00%,1,5,0
Chrome,desktop,20200530,4,0:00:17,25.00%,4,3,0
Chrome,mobile,20200530,4,0:00:27,25.00%,4,2.75,0
Safari,desktop,20200530,4,0:01:53,25.00%,3,4.25,0
Safari,mobile,20200530,4,0:05:46,25.00%,4,4.25,0
Safari,mobile,20200531,14,0:03:50,42.86%,10,3,0
Chrome,desktop,20200531,6,0:01:17,33.33%,6,2.33,0
Chrome,mobile,20200531,3,0:00:29,66.67%,3,3.33,0
Mozilla Compatible Agent,desktop,20200531,3,0:00:09,66.67%,3,6.67,0
Chrome,tablet,20200531,1,0:00:19,0.00%,1,3,0
Edge,desktop,20200531,1,0:09:39,0.00%,1,7,0
Safari,desktop,20200531,1,0:00:03,0.00%,1,2,0
Chrome,desktop,20200601,15,0:05:54,13.33%,13,3.8,0
Safari,mobile,20200601,9,0:00:13,44.44%,9,2,0
Chrome,mobile,20200601,3,0:01:44,0.00%,3,2.67,0
Firefox,desktop,20200601,3,0:10:37,66.67%,3,11.33,0
Safari,desktop,20200601,3,0:01:13,0.00%,3,3.67,0
Edge,desktop,20200601,2,0:00:00,100.00%,2,1,0
Chrome,tablet,20200601,1,0:00:56,0.00%,1,6,0
Chrome,desktop,20200602,12,0:01:22,16.67%,10,2.83,0
Safari,mobile,20200602,11,0:02:05,36.36%,8,2.73,1
Chrome,mobile,20200602,9,0:02:31,22.22%,6,4.11,0
Firefox,desktop,20200602,1,0:00:32,0.00%,1,3,0
Internet Explorer,desktop,20200602,1,0:01:14,0.00%,1,5,0
Mozilla Compatible Agent,desktop,20200602,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200602,1,0:00:04,0.00%,1,2,0
Chrome,desktop,20200603,11,0:02:50,45.45%,10,3.36,0
Safari,mobile,20200603,4,0:01:08,50.00%,4,2.75,0
Android Webview,mobile,20200603,2,0:00:04,50.00%,1,2,0
Chrome,mobile,20200603,2,0:00:08,0.00%,2,2,0
Firefox,desktop,20200603,2,0:02:44,50.00%,2,4,0
Amazon Silk,tablet,20200603,1,0:00:00,100.00%,1,1,0
Chrome,tablet,20200603,1,0:00:21,0.00%,1,3,0
Edge,desktop,20200603,1,0:02:38,0.00%,1,8,0
Safari,desktop,20200603,1,0:00:23,0.00%,1,2,0
Safari,mobile,20200604,14,0:00:25,35.71%,10,2.57,1
Chrome,desktop,20200604,6,0:07:25,16.67%,6,4.67,0
Chrome,mobile,20200604,2,0:00:42,0.00%,2,3.5,0
Edge,desktop,20200604,2,0:01:10,0.00%,2,4,0
Safari,desktop,20200604,2,0:14:36,0.00%,2,5,0
Safari,mobile,20200605,14,0:02:11,57.14%,11,1.79,0
Chrome,desktop,20200605,9,0:01:02,44.44%,8,2.89,0
Chrome,mobile,20200605,5,0:00:39,40.00%,5,3.6,0
Chrome,tablet,20200605,3,0:12:24,0.00%,1,6,0
Safari,desktop,20200605,3,0:05:07,0.00%,2,5,1
Safari,tablet,20200605,1,0:07:06,0.00%,1,12,0
Safari,mobile,20200606,13,0:01:04,23.08%,9,3.46,1
Chrome,desktop,20200606,5,0:02:06,40.00%,5,3.6,0
Chrome,mobile,20200606,4,0:00:32,50.00%,4,2.25,0
Safari,desktop,20200606,2,0:14:52,0.00%,2,5,0
Safari,tablet,20200606,2,0:02:40,50.00%,2,4.5,0
Internet Explorer,desktop,20200606,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200607,12,0:03:19,16.67%,12,4.67,1
Safari,mobile,20200607,10,0:03:55,30.00%,7,4.1,0
Chrome,mobile,20200607,7,0:04:11,42.86%,7,2.57,0
Safari,desktop,20200607,4,0:00:45,0.00%,3,6.5,0
Android Webview,mobile,20200607,1,0:00:17,0.00%,1,4,0
Firefox,desktop,20200607,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200608,4,0:00:03,25.00%,4,1.75,0
Chrome,desktop,20200608,3,0:00:20,33.33%,3,3.33,0
Chrome,mobile,20200608,3,0:01:05,33.33%,2,4.33,0
Safari,desktop,20200608,3,0:06:23,0.00%,3,4.67,0
Edge,desktop,20200608,2,0:00:38,50.00%,2,2.5,0
e.ventures Investment Crawler,desktop,20200608,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200609,16,0:03:18,18.75%,16,4.38,0
Safari,mobile,20200609,14,0:00:40,50.00%,11,3.07,0
Chrome,mobile,20200609,3,0:00:00,100.00%,3,1,0
Safari,desktop,20200609,3,0:00:10,66.67%,3,2,0
Edge,desktop,20200609,2,0:05:42,50.00%,2,2.5,0
Safari (in-app),mobile,20200609,2,0:02:25,0.00%,2,9.5,0
Safari,tablet,20200609,1,0:00:17,0.00%,1,4,0
Chrome,desktop,20200610,15,0:01:21,40.00%,14,2.73,0
Safari,mobile,20200610,9,0:00:28,33.33%,9,2.11,0
Mozilla Compatible Agent,desktop,20200610,2,0:00:00,100.00%,2,1,0
Safari,desktop,20200610,2,0:03:05,0.00%,2,3,0
Edge,desktop,20200610,1,0:00:19,0.00%,1,2,0
Safari,tablet,20200610,1,0:02:54,0.00%,1,3,0
Samsung Internet,mobile,20200610,1,0:01:12,0.00%,1,10,0
Chrome,desktop,20200611,9,0:01:55,22.22%,9,3.56,0
Chrome,mobile,20200611,9,0:02:35,11.11%,4,3.89,0
Safari,mobile,20200611,9,0:02:14,33.33%,7,3.33,1
Safari,desktop,20200611,2,0:00:13,50.00%,2,2,0
Chrome,tablet,20200611,1,0:14:45,0.00%,1,12,1
Edge,desktop,20200611,1,0:16:59,0.00%,1,8,0
Firefox,desktop,20200611,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200611,1,0:00:11,0.00%,1,2,0
Safari,mobile,20200612,18,0:01:10,50.00%,14,3.22,0
Chrome,desktop,20200612,12,0:00:27,58.33%,12,1.92,0
Chrome,mobile,20200612,4,0:00:18,50.00%,4,2,0
Safari (in-app),mobile,20200612,4,0:04:31,0.00%,2,5,0
Firefox,desktop,20200612,3,0:00:00,100.00%,3,1,0
Safari,desktop,20200612,3,0:04:25,33.33%,2,4.33,1
Android Webview,mobile,20200612,2,0:00:00,100.00%,2,1,0
Chrome,tablet,20200612,2,0:04:32,50.00%,2,1.5,0
Edge,desktop,20200612,1,0:25:25,0.00%,1,12,0
Safari,tablet,20200612,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200613,34,0:00:55,38.24%,25,2.62,0
Chrome,mobile,20200613,13,0:01:01,23.08%,11,4,0
Chrome,desktop,20200613,4,0:11:44,25.00%,4,2.75,0
Firefox,desktop,20200613,3,0:04:49,0.00%,3,5.33,0
Safari,desktop,20200613,3,0:00:36,33.33%,3,2,0
Safari (in-app),mobile,20200613,3,0:00:01,66.67%,3,1.33,0
Firefox,mobile,20200613,1,0:07:02,0.00%,1,5,0
Samsung Internet,mobile,20200613,1,0:00:44,0.00%,1,5,0
Safari,mobile,20200614,14,0:02:27,28.57%,11,4.79,1
Chrome,mobile,20200614,11,0:00:52,18.18%,8,3.09,0
Chrome,desktop,20200614,5,0:02:54,20.00%,5,4,0
Mozilla Compatible Agent,desktop,20200614,3,0:00:11,66.67%,3,6.67,0
Safari,desktop,20200614,3,0:00:28,0.00%,3,2.67,0
Firefox,desktop,20200614,2,0:00:14,50.00%,2,2,0
Safari (in-app),mobile,20200614,2,0:02:20,50.00%,2,6,0
Android Webview,mobile,20200614,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200614,1,0:02:03,0.00%,1,3,0
Safari,tablet,20200614,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200614,1,0:00:22,0.00%,1,3,0
Chrome,desktop,20200615,10,0:00:43,30.00%,10,3,0
Chrome,mobile,20200615,10,0:03:23,0.00%,7,5.8,0
Safari,desktop,20200615,4,0:00:17,25.00%,4,2,0
Firefox,desktop,20200615,3,0:00:04,66.67%,2,1.33,0
Safari,mobile,20200615,3,0:02:57,0.00%,3,3.67,0
Safari,tablet,20200615,2,0:00:38,0.00%,2,3.5,0
Safari (in-app),mobile,20200615,2,0:00:10,50.00%,2,2,0
Samsung Internet,mobile,20200615,2,0:00:00,100.00%,1,1,0
Internet Explorer,desktop,20200615,1,0:05:53,0.00%,1,12,0
Safari,mobile,20200616,15,0:02:37,33.33%,13,5.67,1
Chrome,desktop,20200616,12,0:00:55,16.67%,11,3.5,0
Chrome,mobile,20200616,7,0:00:16,28.57%,7,2.43,0
Android Webview,mobile,20200616,2,0:01:01,0.00%,2,8.5,0
Safari (in-app),mobile,20200616,2,0:00:07,50.00%,2,2,0
Samsung Internet,mobile,20200616,2,0:00:00,100.00%,1,1,0
Internet Explorer,tablet,20200616,1,0:01:28,0.00%,1,6,0
Safari,desktop,20200616,1,0:13:39,0.00%,1,28,1
Safari,mobile,20200617,19,0:00:56,47.37%,17,2.47,1
Chrome,desktop,20200617,12,0:05:59,33.33%,10,3.33,2
Chrome,mobile,20200617,9,0:03:27,11.11%,8,4.44,0
Firefox,desktop,20200617,5,0:05:55,40.00%,5,4.6,0
Safari,tablet,20200617,3,0:00:28,0.00%,1,2.67,0
Safari,desktop,20200617,2,0:00:00,100.00%,1,1,0
Edge,desktop,20200617,1,0:00:50,0.00%,1,6,0
Internet Explorer,desktop,20200617,1,0:00:56,0.00%,1,3,0
Safari,mobile,20200618,15,0:01:31,20.00%,13,3.33,0
Chrome,desktop,20200618,12,0:01:50,25.00%,12,4.17,0
Chrome,mobile,20200618,5,0:01:00,20.00%,5,5.2,0
Samsung Internet,mobile,20200618,4,0:00:57,50.00%,4,3.25,0
Safari,desktop,20200618,2,0:01:10,50.00%,2,2,0
Safari (in-app),mobile,20200618,2,0:00:36,0.00%,2,3,0
Edge,desktop,20200618,1,0:00:00,100.00%,1,1,0
Chrome,desktop,20200619,16,0:03:09,18.75%,15,3.69,0
Safari,mobile,20200619,11,0:00:45,27.27%,9,3.55,0
Chrome,mobile,20200619,9,0:00:45,11.11%,8,3.44,0
Safari (in-app),mobile,20200619,3,0:00:11,33.33%,2,2.67,0
Safari,desktop,20200619,2,0:00:09,50.00%,2,2.5,0
Samsung Internet,mobile,20200619,2,0:00:43,50.00%,2,3,0
Safari,mobile,20200620,25,0:01:55,32.00%,22,3.16,0
Chrome,desktop,20200620,11,0:03:10,45.45%,8,3.91,0
Chrome,mobile,20200620,6,0:02:17,16.67%,6,4.33,0
Safari (in-app),mobile,20200620,4,0:00:30,25.00%,4,1.75,0
Safari,desktop,20200620,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200621,22,0:03:19,45.45%,19,2.64,0
Chrome,desktop,20200621,10,0:01:58,40.00%,9,2.5,0
Chrome,mobile,20200621,6,0:00:32,50.00%,6,1.83,0
Safari,desktop,20200621,6,0:00:45,50.00%,5,2.33,0
Firefox,desktop,20200621,2,0:00:17,50.00%,2,2.5,0
Safari (in-app),mobile,20200621,2,0:00:04,0.00%,2,2,0
Safari,mobile,20200622,20,0:02:23,30.00%,17,3.15,0
Chrome,desktop,20200622,15,0:00:48,33.33%,15,3.13,0
Safari,desktop,20200622,6,0:09:47,0.00%,4,5.17,0
Chrome,mobile,20200622,4,0:01:14,25.00%,4,3.5,0
Chrome,tablet,20200622,1,0:00:00,100.00%,1,1,0
Edge,desktop,20200622,1,0:00:14,0.00%,1,2,0
Firefox,desktop,20200622,1,0:00:12,0.00%,1,2,0
Internet Explorer,desktop,20200622,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200622,1,0:05:33,0.00%,1,4,0
Safari,mobile,20200623,21,0:00:31,28.57%,16,2.9,0
Chrome,desktop,20200623,20,0:03:02,25.00%,20,4.7,0
Chrome,mobile,20200623,4,0:03:41,25.00%,4,2.25,0
Safari,desktop,20200623,4,0:00:20,25.00%,4,2.5,0
Firefox,desktop,20200623,1,0:23:17,0.00%,1,4,0
Safari,mobile,20200624,16,0:01:45,62.50%,14,2.94,1
Chrome,desktop,20200624,12,0:03:20,33.33%,11,4.33,1
Chrome,mobile,20200624,4,0:01:19,25.00%,3,4,0
Edge,desktop,20200624,2,0:03:36,0.00%,2,8.5,1
Safari,desktop,20200624,2,0:22:05,0.00%,2,11,1
Firefox,desktop,20200624,1,0:00:10,0.00%,1,3,0
Internet Explorer,desktop,20200624,1,0:10:58,0.00%,1,9,1
Safari,tablet,20200624,1,0:01:49,0.00%,1,5,0
Chrome,desktop,20200625,22,0:01:46,27.27%,22,3.36,0
Safari,mobile,20200625,12,0:00:43,8.33%,10,3.92,0
Chrome,mobile,20200625,4,0:07:12,0.00%,4,4.25,0
Edge,desktop,20200625,1,0:00:20,0.00%,1,4,0
Safari,desktop,20200625,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200625,1,0:00:29,0.00%,1,2,0
Safari,mobile,20200626,12,0:01:36,33.33%,11,2.42,0
Chrome,mobile,20200626,10,0:01:07,40.00%,7,2.6,0
Chrome,desktop,20200626,7,0:01:28,28.57%,7,3.86,0
Edge,desktop,20200626,4,0:01:15,25.00%,2,2.75,0
Safari,desktop,20200626,4,0:00:53,25.00%,4,2.75,0
Safari (in-app),mobile,20200626,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200626,1,0:01:04,0.00%,1,3,0
Safari,mobile,20200627,27,0:00:54,33.33%,21,2.74,0
Chrome,desktop,20200627,6,0:03:13,50.00%,6,3.17,1
Chrome,mobile,20200627,5,0:00:07,40.00%,5,1.8,0
Android Webview,mobile,20200627,1,0:01:44,0.00%,1,6,0
Edge,desktop,20200627,1,0:00:00,100.00%,1,1,0
Safari (in-app),tablet,20200627,1,0:00:04,0.00%,1,2,0
Safari,mobile,20200628,23,0:02:28,30.43%,14,3.52,0
Chrome,desktop,20200628,10,0:05:11,10.00%,10,7,0
Chrome,mobile,20200628,8,0:02:06,25.00%,8,2.38,0
Safari,desktop,20200628,3,0:02:27,0.00%,3,7.33,0
Samsung Internet,mobile,20200628,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200629,37,0:03:19,18.92%,25,4.16,1
Chrome,desktop,20200629,22,0:04:36,9.09%,19,5.45,2
Chrome,mobile,20200629,9,0:11:19,11.11%,9,15.67,0
Safari,desktop,20200629,4,0:02:29,50.00%,4,5,1
Chrome,tablet,20200629,2,0:00:48,50.00%,1,2,0
Firefox,desktop,20200629,2,0:00:00,100.00%,2,1,0
Safari (in-app),mobile,20200629,2,0:00:11,50.00%,2,1.5,0
Edge,desktop,20200629,1,0:04:14,0.00%,1,7,0
Safari,mobile,20200630,21,0:01:15,47.62%,20,3.71,2
Chrome,desktop,20200630,17,0:02:34,29.41%,16,4.24,1
Chrome,mobile,20200630,7,0:05:12,28.57%,6,5.29,1
Safari,desktop,20200630,4,0:01:53,25.00%,4,6.25,0
Mozilla Compatible Agent,desktop,20200630,2,0:00:00,100.00%,2,1,0
Edge,desktop,20200630,1,0:00:00,100.00%,1,1,0
Samsung Internet,mobile,20200630,1,0:31:11,0.00%,1,5,0
Safari,mobile,20200701,15,0:03:48,20.00%,12,3.47,0
Chrome,desktop,20200701,11,0:03:38,9.09%,11,3.36,0
Chrome,mobile,20200701,8,0:00:36,50.00%,6,2.38,0
Safari,desktop,20200701,3,0:01:28,0.00%,3,5.33,0
Safari,tablet,20200701,1,0:00:07,0.00%,1,2,0
Safari,mobile,20200702,31,0:01:49,22.58%,21,3.16,0
Chrome,desktop,20200702,28,0:01:21,60.71%,28,3.18,1
Chrome,mobile,20200702,11,0:00:28,36.36%,7,2.82,0
Firefox,desktop,20200702,7,0:00:03,85.71%,7,1.14,0
Edge,desktop,20200702,5,0:00:00,100.00%,5,1,0
Mozilla Compatible Agent,desktop,20200702,3,0:00:11,66.67%,3,6.67,0
Safari,desktop,20200702,2,0:13:58,0.00%,2,16.5,1
Safari (in-app),tablet,20200702,1,0:02:08,0.00%,1,4,0
Safari,mobile,20200703,44,0:00:57,20.45%,36,2.66,0
Chrome,mobile,20200703,9,0:00:52,33.33%,9,2.78,0
Safari,desktop,20200703,7,0:02:52,0.00%,5,5.71,0
Chrome,desktop,20200703,5,0:04:46,20.00%,5,5.6,1
Safari (in-app),mobile,20200703,1,0:00:38,0.00%,1,3,0
Safari (in-app),tablet,20200703,1,0:01:12,0.00%,1,4,0
Samsung Internet,mobile,20200703,1,0:02:04,0.00%,1,5,0
Safari,mobile,20200704,16,0:01:05,31.25%,12,3.94,0
Chrome,mobile,20200704,10,0:00:55,20.00%,7,4.4,0
Chrome,desktop,20200704,8,0:01:08,37.50%,6,3.25,0
Safari,desktop,20200704,4,0:01:39,25.00%,4,6.75,0
Chrome,tablet,20200704,2,0:01:46,0.00%,2,3,0
Safari,mobile,20200705,29,0:01:38,34.48%,22,3.59,1
Chrome,mobile,20200705,7,0:01:59,42.86%,4,3.57,1
Safari,desktop,20200705,7,0:01:06,28.57%,5,2.86,0
Chrome,desktop,20200705,6,0:04:12,0.00%,5,4,0
Safari (in-app),mobile,20200705,3,0:01:07,0.00%,3,3,0
Samsung Internet,mobile,20200705,3,0:00:23,33.33%,3,2.67,0
Safari,tablet,20200705,1,0:00:26,0.00%,1,3,0
Safari,mobile,20200706,18,0:00:43,33.33%,14,3.11,1
Chrome,desktop,20200706,17,0:02:17,35.29%,16,2.59,0
Safari,desktop,20200706,5,0:01:13,40.00%,5,4,1
Chrome,mobile,20200706,3,0:00:07,33.33%,3,2.33,0
Firefox,desktop,20200706,2,0:00:43,0.00%,2,2.5,0
Safari (in-app),mobile,20200706,1,0:00:21,0.00%,1,4,0
Safari,mobile,20200707,28,0:01:02,50.00%,26,3.39,0
Chrome,desktop,20200707,13,0:02:27,23.08%,13,3.46,0
Chrome,mobile,20200707,3,0:01:50,33.33%,3,6,0
Edge,desktop,20200707,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200707,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200708,23,0:02:09,43.48%,17,2.61,0
Chrome,desktop,20200708,16,0:02:30,43.75%,14,2.81,1
Chrome,mobile,20200708,6,0:00:56,33.33%,6,4.17,0
Edge,desktop,20200708,2,0:04:02,0.00%,1,8,0
Firefox,desktop,20200708,2,0:05:52,0.00%,2,5,0
Safari (in-app),mobile,20200708,2,0:00:54,0.00%,2,4,0
Mozilla Compatible Agent,desktop,20200708,1,0:00:00,100.00%,1,1,0
Safari,desktop,20200708,1,0:01:09,0.00%,1,3,0
Safari,mobile,20200709,25,0:00:32,24.00%,20,2.68,1
Chrome,desktop,20200709,16,0:00:29,50.00%,16,2.31,0
Chrome,mobile,20200709,14,0:01:38,42.86%,12,2.29,0
Safari,desktop,20200709,3,0:01:01,0.00%,3,2.67,0
Edge,desktop,20200709,2,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200709,1,0:01:01,0.00%,1,4,0
Samsung Internet,mobile,20200709,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200710,25,0:00:40,36.00%,17,2.92,0
Chrome,mobile,20200710,10,0:04:06,30.00%,5,3.9,0
Chrome,desktop,20200710,5,0:04:29,40.00%,5,2.8,1
Safari,desktop,20200710,2,0:00:00,100.00%,2,1,0
Edge,desktop,20200710,1,0:01:51,0.00%,1,9,0
Internet Explorer,desktop,20200710,1,0:02:24,0.00%,1,6,0
Safari,mobile,20200711,34,0:02:18,32.35%,26,3.47,1
Chrome,desktop,20200711,16,0:02:12,43.75%,14,2.94,1
Chrome,mobile,20200711,14,0:04:16,14.29%,8,3.71,0
Safari (in-app),mobile,20200711,4,0:01:04,0.00%,4,3.25,0
Safari,desktop,20200711,3,0:02:23,0.00%,3,3.67,0
Samsung Internet,mobile,20200711,2,0:00:39,0.00%,2,4.5,0
Safari,tablet,20200711,1,0:19:37,0.00%,1,4,0
Safari,mobile,20200712,18,0:00:51,11.11%,14,2.67,0
Chrome,mobile,20200712,14,0:01:15,42.86%,12,1.93,0
Chrome,desktop,20200712,6,0:00:52,50.00%,6,2.5,0
Safari,desktop,20200712,4,0:00:42,25.00%,3,3,0
Samsung Internet,mobile,20200712,4,0:02:50,25.00%,3,3.5,0
Safari,tablet,20200712,2,0:00:48,0.00%,2,3,0
Chrome,tablet,20200712,1,0:00:22,0.00%,1,3,0
Safari,mobile,20200713,15,0:02:08,46.67%,15,3.73,0
Chrome,mobile,20200713,14,0:01:10,21.43%,5,3.57,0
Chrome,desktop,20200713,12,0:01:25,33.33%,10,3.08,0
Edge,desktop,20200713,2,0:00:16,50.00%,2,1.5,0
Safari,desktop,20200713,2,0:01:10,0.00%,2,9,0
Android Webview,mobile,20200713,1,0:00:00,100.00%,1,1,0
Firefox,desktop,20200713,1,0:01:23,0.00%,1,4,0
Internet Explorer,desktop,20200713,1,0:01:07,0.00%,1,2,0
Safari,mobile,20200714,30,0:02:49,36.67%,23,2.9,0
Chrome,desktop,20200714,11,0:00:33,27.27%,11,3.73,0
Safari,desktop,20200714,9,0:01:10,44.44%,7,3.56,1
Chrome,mobile,20200714,3,0:00:25,33.33%,3,2.67,0
Samsung Internet,mobile,20200714,2,0:00:02,50.00%,1,1.5,0
Firefox,desktop,20200714,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200714,1,0:00:00,100.00%,1,1,0
Safari (in-app),mobile,20200714,1,0:00:05,0.00%,1,2,0
Safari,mobile,20200715,24,0:02:01,25.00%,20,3.25,0
Chrome,desktop,20200715,19,0:00:55,21.05%,17,3.74,1
Chrome,mobile,20200715,8,0:01:35,12.50%,7,5.5,0
Safari,desktop,20200715,3,0:01:09,66.67%,3,2.67,0
Edge,desktop,20200715,2,0:09:57,0.00%,2,18.5,2
Samsung Internet,mobile,20200715,2,0:00:00,100.00%,2,1,0
Safari,mobile,20200716,28,0:01:12,42.86%,21,3.29,0
Chrome,desktop,20200716,14,0:00:38,50.00%,14,3.07,0
Chrome,mobile,20200716,5,0:01:06,0.00%,5,4.6,0
Safari,desktop,20200716,5,0:01:25,20.00%,5,3.8,0
Edge,desktop,20200716,1,0:00:32,0.00%,1,4,0
Internet Explorer,desktop,20200716,1,0:00:00,100.00%,1,1,0
Safari,tablet,20200716,1,0:00:37,0.00%,1,3,0
Safari,mobile,20200717,20,0:00:39,35.00%,15,2.35,0
Chrome,desktop,20200717,10,0:02:34,30.00%,10,4,0
Chrome,mobile,20200717,8,0:00:11,75.00%,5,1.75,0
Safari,desktop,20200717,4,0:02:22,0.00%,4,5,1
Firefox,desktop,20200717,2,0:00:04,50.00%,2,1.5,0
Edge,desktop,20200717,1,0:00:40,0.00%,1,4,0
Safari (in-app),mobile,20200717,1,0:00:00,100.00%,1,1,0
Safari,mobile,20200718,34,0:01:42,20.59%,26,3.76,0
Chrome,mobile,20200718,14,0:02:22,14.29%,10,3.86,1
Chrome,desktop,20200718,8,0:02:14,12.50%,8,4.75,0
Firefox,desktop,20200718,5,0:00:52,60.00%,5,2.4,1
Safari,desktop,20200718,2,0:20:12,0.00%,2,11,1
Safari,tablet,20200718,2,0:02:39,0.00%,2,6,0
Safari,mobile,20200719,31,0:00:46,32.26%,27,3.1,1
Chrome,mobile,20200719,13,0:02:32,46.15%,11,2.54,0
Chrome,desktop,20200719,9,0:00:57,44.44%,8,2.67,1
Safari,desktop,20200719,4,0:00:50,0.00%,4,3.5,0
Mozilla Compatible Agent,desktop,20200719,3,0:00:10,66.67%,3,6.67,0
Firefox,desktop,20200719,2,0:04:01,0.00%,2,4,0
Safari,tablet,20200719,2,0:00:33,50.00%,2,2.5,0
Safari (in-app),tablet,20200719,1,0:00:12,0.00%,1,2,0
Safari,mobile,20200720,27,0:00:42,51.85%,17,2.52,0
